K,u-g,g-r,u-z,u-K,Mv,CL,Typ,Teff,logg,Pop,Age,Mass,Mbol,Radius,[M/H],[a/Fe],longitude,latitude,RAJ2000,DECJ2000,Dist,x_Gal,y_Gal,z_Gal,Av,errMv,errMass,errAge,errTeff,errLogg,errMet,errAlphaFe,errBand_K,errBand_u,errBand_g,errBand_r,errBand_z
19.871,3.106,1.399,6.257,8.456,11.54,5,7.3,3484.0,4.94,7,8.4838,0.187,9.828,0.276,-0.15,0.007,209.075104,-19.383469,83.846832,-5.443589,3.1745,-10.6172,-1.4552,-1.0386,0.277,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0106,0.0149,-0.0107,0.022,0.034
17.331,2.418,1.189,4.402,6.398,8.35,5,6.8,4179.0,4.55,11,12.0498,0.524,7.803,0.476,-0.795,0.313,208.947083,-19.430687,83.74968,-5.357252,3.1848,-10.6282,-1.4536,-1.0445,0.248,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0062,-0.0248,-0.006,0.0286,0.0331
18.429,2.67,1.345,5.014,6.998,9.15,5,7.0,3946.0,4.98,8,9.8203,0.426,8.158,0.448,-0.738,0.306,208.91745,-19.372326,83.789238,-5.305903,3.2143,-10.6542,-1.4663,-1.0512,0.261,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0224,0.0245,-0.0033,-0.0049,-0.0091
19.466,2.786,1.36,5.522,7.656,10.69,5,7.15,3610.0,4.98,8,9.824,0.513,9.203,0.318,0.461,-0.048,209.029114,-19.486109,83.735146,-5.451302,3.2227,-10.6565,-1.4743,-1.06,0.278,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0111,-0.0164,-0.0221,-0.0173,0.0152
19.831,2.877,1.416,5.493,7.562,10.87,5,7.1,3694.0,5.04,11,12.2236,0.331,9.489,0.273,-0.7,0.232,209.03624,-19.449436,83.771072,-5.440707,3.2376,-10.6691,-1.4817,-1.063,0.232,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0392,-0.0303,-0.0257,1.0E-4,-0.0171
19.781,2.854,1.477,5.949,8.014,11.19,5,7.25,3497.0,4.98,5,4.0173,0.329,9.695,0.286,-0.406,0.051,209.016815,-19.465824,83.748062,-5.43178,3.2537,-10.6827,-1.4881,-1.0693,0.264,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0032,-0.0389,0.0061,-0.012,-0.0101
19.149,2.904,1.383,5.382,7.422,9.98,5,7.1,3771.0,4.65,8,9.9751,0.367,8.753,0.371,-1.13,0.385,209.057114,-19.484583,83.748505,-5.474161,3.2565,-10.6836,-1.4911,-1.0712,0.26,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0257,-0.0126,-0.0298,0.0647,0.0042
18.602,2.727,1.229,4.994,7.097,9.4,5,7.0,3998.0,4.82,8,10.049,0.524,8.158,0.448,-0.097,0.193,208.996063,-19.325274,83.865082,-5.350748,3.244,-10.6775,-1.4839,-1.0585,0.264,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0133,0.0176,-0.0631,0.0207,0.0369
19.283,2.964,1.442,5.604,7.67,10.25,5,7.1,3736.0,4.7,8,10.0621,0.318,9.052,0.334,-0.775,0.248,208.963898,-19.352207,83.827156,-5.335879,3.2745,-10.7031,-1.4961,-1.0701,0.294,0.0,0.1,0.1,50.0,0.1,0.1,0.02,4.0E-4,0.0109,-0.0293,-0.0016,-0.0061
19.303,2.815,1.41,5.482,7.519,10.29,5,7.1,3704.0,4.94,8,10.1078,0.435,8.902,0.353,-0.284,0.204,209.030472,-19.412008,83.802132,-5.418934,3.2684,-10.6953,-1.4959,-1.0713,0.274,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0332,-0.0034,0.0079,0.0072,-0.008
17.285,2.271,1.173,4.161,6.099,8.07,5,6.7,4258.0,4.73,8,10.1388,0.622,7.302,0.557,-0.677,0.244,209.07811,-19.343618,83.88382,-5.428091,3.2749,-10.7005,-1.5018,-1.0698,0.22,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0093,0.009,0.0492,-0.002,-0.0132
19.885,2.948,1.484,5.617,7.666,10.82,5,7.1,3706.0,4.9,11,12.036,0.416,9.489,0.273,-0.75,0.282,209.102234,-19.350718,83.887779,-5.451605,3.2848,-10.7079,-1.5074,-1.0734,0.268,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0084,0.0115,0.0258,0.0222,-0.0165
19.542,2.75,1.384,5.508,7.629,10.72,5,7.15,3714.0,5.05,8,10.0558,0.239,9.355,0.3,-0.085,0.156,208.903076,-19.315815,83.833664,-5.268222,3.3177,-10.741,-1.5133,-1.0824,0.217,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0194,-0.0038,0.0353,0.0092,0.0359
19.272,2.774,1.361,5.418,7.542,10.36,5,7.1,3622.0,4.73,8,10.1047,0.452,9.052,0.334,-0.394,0.181,208.936035,-19.318466,83.845406,-5.297159,3.3171,-10.7396,-1.5146,-1.0824,0.225,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0371,-0.0073,-0.0078,0.0184,0.0161
16.644,1.853,0.653,2.907,4.435,6.26,5,5.9,5269.0,4.76,8,9.9668,0.837,5.952,0.702,-0.549,0.267,209.028809,-19.431011,83.78437,-5.426124,3.3279,-10.7441,-1.5229,-1.0921,0.241,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0265,-0.0058,0.0015,0.0117,-0.0166
18.096,2.666,1.222,4.93,6.963,8.78,5,7.0,3919.0,4.85,6,6.0317,0.587,7.788,0.53,-0.681,0.069,209.057236,-19.323334,83.893059,-5.401363,3.3577,-10.7697,-1.5389,-1.0961,0.217,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0204,0.006,-0.0364,0.0589,0.0086
17.625,2.558,1.288,4.741,6.764,8.77,5,6.9,4037.0,4.8,8,9.8885,0.554,7.867,0.489,-0.423,0.182,209.051056,-19.442112,83.783989,-5.449862,3.3518,-10.763,-1.5348,-1.1007,0.237,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0036,-0.0256,-0.0102,-0.0065,0.0045
18.985,2.615,1.403,4.9,6.9,9.6,5,7.0,3846.0,4.82,11,12.0183,0.482,8.559,0.377,-1.311,0.317,209.018646,-19.378817,83.826805,-5.39397,3.3546,-10.7673,-1.5351,-1.0981,0.22,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0175,0.0233,-0.0045,-0.023,0.0208
19.845,2.859,1.493,5.926,8.013,11.19,5,7.25,3475.0,4.87,6,5.9847,0.282,9.739,0.283,-0.382,0.034,208.92952,-19.324236,83.837456,-5.294288,3.3651,-10.7793,-1.5361,-1.0986,0.247,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0499,-0.0102,-0.0091,-0.0256,0.0061
19.68,2.748,1.52,5.669,7.689,10.78,5,7.2,3578.0,4.96,7,8.5206,0.414,9.491,0.303,-0.651,0.047,208.991104,-19.478073,83.726074,-5.415703,3.3607,-10.7713,-1.5356,-1.1056,0.256,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0069,-0.0029,0.0165,-0.006,0.0224
15.337,1.33,0.506,2.111,3.547,4.6,5,5.1,5621.0,4.39,7,8.6336,1.038,4.462,1.203,-0.488,0.081,208.976517,-19.379957,83.807732,-5.359056,3.3677,-10.7792,-1.539,-1.1025,0.215,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0609,-0.0195,0.0238,0.0273,0.0297
15.471,1.304,0.504,1.995,3.257,4.41,5,5.0,5897.0,4.26,6,6.0563,1.185,4.302,1.181,-0.072,-0.03,208.962173,-19.466986,83.72361,-5.386359,3.3958,-10.8013,-1.5504,-1.1167,0.261,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0209,-0.0271,0.0172,-0.0195,0.0241
18.714,2.763,1.297,5.102,7.144,9.44,5,7.0,3944.0,4.73,8,9.9305,0.489,8.306,0.43,-0.456,0.267,209.033066,-19.445961,83.77282,-5.436471,3.3877,-10.793,-1.5503,-1.1128,0.237,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.003,0.0155,-0.0529,-0.004,0.0128
18.68,2.626,1.287,5.03,7.062,9.36,5,7.0,3987.0,4.9,11,11.9496,0.537,8.405,0.398,-0.244,0.164,209.090561,-19.317318,83.912727,-5.426689,3.3877,-10.7937,-1.5543,-1.1056,0.265,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0048,0.0117,0.0273,0.0511,-0.0234
16.697,2.175,0.772,3.349,4.979,6.46,5,6.2,4982.0,4.68,8,10.1657,0.787,6.272,0.664,-0.332,0.189,209.059784,-19.316917,83.899887,-5.400601,3.4149,-10.8169,-1.5653,-1.1146,0.247,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.018,-0.005,-0.0153,-0.0188,0.0128
15.94,1.198,0.402,1.83,3.093,4.85,5,4.95,5897.0,4.36,8,10.1906,0.859,4.696,0.958,-0.613,0.274,208.90831,-19.498564,83.672249,-5.355369,3.4177,-10.8202,-1.5574,-1.1258,0.268,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0129,-0.0027,-0.0153,0.0052,0.0064
18.022,2.511,1.324,4.663,6.626,9.05,5,6.9,4071.0,4.66,11,12.1032,0.473,8.101,0.437,-0.858,0.27,209.053497,-19.313877,83.89991,-5.393936,3.4018,-10.8064,-1.559,-1.1101,0.233,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-4.0E-4,-0.0072,-0.0088,-0.0476,-0.0174
18.92,2.772,1.35,5.266,7.364,9.77,5,7.05,3867.0,4.95,8,10.0728,0.483,8.604,0.391,-0.151,0.211,209.036636,-19.40974,83.806801,-5.423091,3.4598,-10.853,-1.5838,-1.1348,0.215,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0368,0.0246,-0.0065,1.0E-4,0.0091
16.226,2.07,0.864,3.478,5.222,6.21,5,6.3,4692.0,4.51,7,8.5539,0.809,6.05,0.808,-0.57,0.066,208.962494,-19.370258,83.810387,-5.342865,3.4662,-10.8611,-1.5835,-1.1347,0.283,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0234,-0.0171,0.0223,0.0184,-0.0024
15.623,1.383,0.552,2.219,3.547,4.71,5,5.3,5635.0,4.45,6,5.8231,1.097,4.661,1.097,-0.619,0.064,208.915466,-19.359617,83.799759,-5.298483,3.4995,-10.89,-1.5964,-1.1451,0.256,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0233,-0.0279,0.0071,-0.0148,-0.0076
16.889,2.463,1.167,4.311,6.315,7.56,5,6.5,4259.0,4.63,6,6.0446,0.668,6.866,0.68,-0.313,-0.027,209.102234,-19.486814,83.765793,-5.513115,3.5042,-10.8864,-1.6067,-1.154,0.248,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0017,0.0093,0.0097,-0.0125,0.0252
19.146,2.808,1.481,5.387,7.399,9.87,5,7.1,3777.0,4.93,8,10.0584,0.427,8.753,0.371,-0.514,0.295,209.066864,-19.315565,83.904121,-5.405945,3.5091,-10.8945,-1.6089,-1.1457,0.218,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0439,-0.011,0.061,-0.0094,0.0102
17.538,2.611,1.301,4.86,6.882,8.57,5,6.85,4062.0,4.74,8,10.0309,0.633,7.724,0.508,0.388,0.09,208.953537,-19.372753,83.804321,-5.336455,3.514,-10.9007,-1.6048,-1.1506,0.263,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0118,-0.0061,0.032,-0.0022,-0.0295
19.884,2.963,1.432,5.513,7.6,10.65,5,7.1,3720.0,5.0,11,11.8961,0.296,9.335,0.288,-0.697,0.302,208.982574,-19.407026,83.786064,-5.376395,3.5129,-10.8984,-1.6055,-1.1523,0.245,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0034,0.0188,0.0097,0.0276,0.031
17.843,2.598,1.273,4.882,6.879,8.35,5,7.0,4062.0,4.73,5,4.1237,0.722,7.591,0.565,-0.158,0.011,209.001205,-19.357685,83.83828,-5.369746,3.5385,-10.9199,-1.6186,-1.1579,0.228,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0436,-0.0093,0.0059,0.0046,-0.0044
18.739,2.883,1.44,5.551,7.577,9.52,5,7.1,3731.0,4.67,7,8.5007,0.382,8.718,0.388,-0.435,0.022,209.004257,-19.343918,83.851883,-5.36608,3.5506,-10.93,-1.6244,-1.1611,0.256,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0159,0.0229,0.02,0.0198,-0.011
18.085,2.623,1.318,4.934,6.97,8.65,5,7.0,3953.0,4.79,6,5.9226,0.509,7.69,0.547,-0.374,-0.006,208.974945,-19.347393,83.836205,-5.342988,3.5574,-10.9364,-1.626,-1.1636,0.206,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0137,0.0454,0.0274,-0.0059,-0.0017
17.676,2.558,1.268,4.731,6.753,8.61,5,6.85,4137.0,4.81,8,10.0385,0.536,7.724,0.508,-0.306,0.226,208.969604,-19.427649,83.762024,-5.374821,3.5521,-10.9307,-1.6225,-1.1665,0.277,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0147,-0.022,0.0131,0.0193,0.0038
19.812,2.831,1.343,5.454,7.472,10.63,5,7.1,3711.0,5.09,11,12.0034,0.336,9.489,0.273,-0.44,0.219,208.988754,-19.422953,83.774429,-5.388793,3.5513,-10.9296,-1.6231,-1.1659,0.223,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0267,-0.0103,-0.0225,0.0462,-0.0018
15.957,1.103,0.372,1.645,2.868,4.63,5,4.8,6131.0,4.31,11,12.2109,0.853,4.305,1.08,-0.588,0.278,209.030991,-19.44256,83.774979,-5.433187,3.5621,-10.9369,-1.63,-1.1707,0.26,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0024,0.013,0.0146,0.0052,0.0326
19.794,2.99,1.515,5.717,7.82,10.63,5,7.15,3642.0,5.01,8,10.0289,0.329,9.355,0.3,-0.867,0.292,209.003891,-19.405035,83.796997,-5.393419,3.591,-10.9622,-1.6422,-1.1781,0.282,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0217,0.03,0.0025,-5.0E-4,-0.0126
19.785,2.839,1.439,5.493,7.586,10.58,5,7.1,3732.0,5.02,11,11.9619,0.29,9.335,0.288,-0.214,0.218,208.960571,-19.359713,83.819016,-5.336472,3.6365,-11.0019,-1.6613,-1.1905,0.26,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0364,0.0085,0.0238,-0.0043,-0.0118
19.919,2.884,1.423,5.923,8.022,11.13,5,7.25,3564.0,4.75,6,6.1852,0.414,9.652,0.289,-0.034,0.028,208.939316,-19.428999,83.747849,-5.349952,3.6486,-11.0112,-1.6649,-1.1987,0.204,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0153,-0.0095,0.0157,0.0085,-0.0031
19.19,2.71,1.416,5.077,7.044,9.6,5,7.0,3978.0,4.99,11,12.1585,0.41,8.559,0.377,-1.038,0.297,209.026672,-19.356716,83.850052,-5.390733,3.6722,-11.0294,-1.6811,-1.2021,0.264,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0369,0.0275,5.0E-4,-0.0321,-0.0123
19.261,2.873,1.41,5.756,7.831,10.27,5,7.2,3547.0,4.99,5,4.0024,0.483,9.274,0.326,-0.302,0.024,209.075043,-19.454374,83.783257,-5.475582,3.6875,-11.0388,-1.6897,-1.2131,0.242,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0201,0.0086,-0.0106,-0.0215,-0.0065
19.813,2.743,1.476,5.681,7.647,10.7,5,7.2,3594.0,4.76,5,3.7674,0.415,9.418,0.311,-0.491,-0.004,208.97789,-19.430176,83.763313,-5.382927,3.7054,-11.0569,-1.6929,-1.2176,0.235,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0172,0.0252,0.0126,0.006,-0.0295
12.318,2.083,0.942,3.506,5.309,2.28,3,6.2,4702.0,3.22,7,8.6036,1.126,1.888,5.687,-0.472,0.086,209.064484,-19.348656,83.873466,-5.418907,3.7138,-11.0628,-1.7022,-1.2154,0.239,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0026,0.0106,0.0213,-0.0323,0.0064
16.942,1.172,0.548,1.996,3.276,5.81,5,5.25,5685.0,4.72,9,13.9563,0.858,5.663,0.667,-1.117,0.229,209.102966,-19.445801,83.802895,-5.495193,3.729,-11.0724,-1.7103,-1.2264,0.271,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0335,0.0501,0.0313,-0.0404,-0.0212
16.269,1.172,0.426,1.804,3.081,5.04,5,5.05,5893.0,4.37,11,11.9613,0.779,5.083,0.824,-0.837,0.256,208.923569,-19.420158,83.749023,-5.332705,3.723,-11.0732,-1.6981,-1.2229,0.233,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0035,-0.0245,-0.0197,-0.0129,0.0188
16.301,2.247,0.8,3.45,5.125,5.98,5,6.2,4965.0,4.64,7,8.3531,0.912,5.8,0.849,-0.48,0.039,209.066864,-19.455458,83.778801,-5.469188,3.7561,-11.0956,-1.7206,-1.2361,0.203,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-6.0E-4,0.0288,-0.0099,-0.0212,0.0141
17.437,1.793,0.788,3.082,4.752,7.14,5,6.3,4834.0,4.68,11,11.898,0.477,6.626,0.601,-0.988,0.299,208.95874,-19.442171,83.744377,-5.372249,3.7485,-11.0928,-1.7114,-1.2327,0.254,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0351,-0.0114,-0.0066,-3.0E-4,-0.0038
19.24,2.808,1.358,5.611,7.637,10.09,5,7.15,3650.0,4.86,6,6.0045,0.416,8.991,0.357,-0.162,0.02,209.095581,-19.444738,83.800682,-5.488497,3.7735,-11.1092,-1.7303,-1.2412,0.245,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0021,-0.0196,-0.0232,0.0176,-0.0548
18.707,2.634,1.316,5.006,7.028,9.15,5,7.0,3915.0,4.67,8,9.9226,0.488,8.158,0.448,-0.331,0.192,209.065063,-19.334883,83.886063,-5.413162,3.7788,-11.1167,-1.7322,-1.2361,0.262,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-4.0E-4,-0.02,-0.0076,-0.0039,-0.0208
19.985,2.949,1.443,5.486,7.538,10.58,5,7.1,3692.0,4.78,11,11.9605,0.32,9.335,0.288,-0.932,0.295,208.951614,-19.457602,83.727493,-5.373247,3.7847,-11.1226,-1.7275,-1.2457,0.23,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0079,-0.0275,-0.0122,-0.0033,0.0055
19.248,2.786,1.39,5.514,7.544,9.98,5,7.15,3649.0,4.82,5,3.956,0.439,8.991,0.357,-0.413,0.116,208.918915,-19.356983,83.803581,-5.300197,3.8174,-11.1525,-1.7416,-1.2503,0.239,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0086,-0.0246,-0.0133,0.0258,0.0029
19.971,2.837,1.462,5.558,7.57,10.66,5,7.15,3683.0,4.94,8,9.9242,0.359,9.203,0.318,-0.467,0.253,208.973648,-19.426126,83.765137,-5.377533,3.8048,-11.1391,-1.7382,-1.2504,0.247,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0185,0.0322,0.0135,-0.0212,-0.0107
16.528,1.437,0.494,2.262,3.609,5.38,5,5.25,5706.0,4.55,8,10.0348,0.878,5.258,0.811,-0.446,0.196,208.95488,-19.380697,83.797791,-5.341189,3.8288,-11.1603,-1.7486,-1.2556,0.307,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0026,0.0254,-6.0E-4,0.0382,-4.0E-4
16.841,1.699,0.611,2.704,4.185,6.0,5,5.7,5343.0,4.53,8,9.8954,0.92,5.785,0.723,-0.53,0.23,208.972534,-19.394695,83.792786,-5.362369,3.8429,-11.1712,-1.7558,-1.2611,0.261,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.003,0.0048,0.0384,0.0528,0.0123
15.907,1.042,0.329,1.562,2.74,4.4,5,4.75,6273.0,4.25,11,12.1565,0.927,4.108,1.177,-0.695,0.299,209.086151,-19.470592,83.773476,-5.49225,3.8787,-11.1957,-1.7777,-1.2779,0.222,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0052,-0.0207,-0.0038,0.0066,-9.0E-4
19.447,2.638,1.422,4.976,6.987,9.74,5,7.0,3844.0,4.96,11,11.9147,0.281,8.559,0.377,-0.998,0.354,208.90155,-19.471336,83.693748,-5.33737,3.8969,-11.2165,-1.7757,-1.284,0.263,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0026,-0.0147,-3.0E-4,-0.0244,0.003
16.898,1.638,0.64,2.654,4.148,6.12,5,5.95,5227.0,4.73,11,12.0451,0.645,6.147,0.647,-0.849,0.277,209.099777,-19.456755,83.791695,-5.497465,3.8914,-11.2061,-1.7845,-1.2812,0.244,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0377,0.0046,-0.0204,-0.0093,0.0048
17.051,2.341,0.984,3.869,5.708,6.97,5,6.4,4676.0,4.69,8,9.9056,0.531,6.728,0.618,-0.207,0.25,209.043259,-19.48245,83.744484,-5.461537,3.9102,-11.2227,-1.7896,-1.2891,0.264,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0023,0.0254,0.0486,0.0045,0.0105
18.247,2.515,1.263,4.655,6.623,8.94,5,6.9,3990.0,4.95,11,12.0508,0.502,8.101,0.437,-0.994,0.309,209.070236,-19.404831,83.8256,-5.449141,3.9194,-11.2311,-1.7962,-1.2872,0.272,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0012,-0.0054,-0.0285,0.003,-0.0142
19.34,2.805,1.462,5.569,7.623,10.06,5,7.15,3597.0,4.83,6,6.0093,0.542,8.991,0.357,-0.341,0.002,209.038345,-19.447071,83.774101,-5.441419,3.9247,-11.2356,-1.7963,-1.2917,0.267,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0221,-0.0242,-0.0171,-0.0659,3.0E-4
19.618,2.782,1.426,5.207,7.216,9.96,5,7.05,3865.0,4.97,11,11.8863,0.417,8.713,0.358,-0.882,0.299,209.069168,-19.497383,83.742218,-5.490078,3.9245,-11.2334,-1.7974,-1.2949,0.278,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0013,0.0201,-0.005,-0.0217,-0.0216
17.343,1.753,0.759,2.958,4.617,6.81,5,6.2,4993.0,4.62,11,12.0263,0.555,6.469,0.615,-1.097,0.394,208.904068,-19.379128,83.777382,-5.297734,3.9393,-11.2532,-1.7962,-1.2921,0.304,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.008,0.0335,-0.0213,-0.0272,0.009
19.595,2.851,1.464,5.342,7.346,9.95,5,7.05,3761.0,4.97,11,11.9254,0.272,8.866,0.341,-0.746,0.28,208.971329,-19.423779,83.766235,-5.374518,3.9544,-11.2626,-1.8064,-1.3,0.281,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0289,0.0155,0.0074,-0.0244,-0.0145
17.714,2.561,1.33,4.766,6.793,8.5,5,6.9,4009.0,4.79,5,4.045,0.566,7.51,0.578,-0.408,0.039,209.018982,-19.417257,83.792488,-5.411644,3.9674,-11.272,-1.8151,-1.3039,0.266,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0032,-0.0455,-0.0205,-0.045,0.0052
15.617,1.127,0.381,1.689,2.849,4.03,5,4.75,6066.0,4.33,11,11.9787,0.783,4.108,1.177,-0.737,0.247,208.929092,-19.493526,83.685692,-5.370565,3.9602,-11.2674,-1.8058,-1.3065,0.264,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0124,0.0071,-0.002,-0.0232,-0.0105
16.638,2.485,1.01,4.043,5.901,6.62,5,6.4,4651.0,4.49,5,4.1328,0.738,6.28,0.772,-0.089,0.02,208.943161,-19.464331,83.71785,-5.369181,3.9979,-11.2987,-1.8242,-1.3172,0.236,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0328,-0.0156,0.016,-0.0205,-0.0151
17.926,2.641,1.289,4.762,6.783,8.56,5,6.8,4204.0,4.72,8,10.1133,0.742,7.583,0.525,0.188,0.028,209.015915,-19.325359,83.87352,-5.367502,3.9988,-11.2998,-1.8303,-1.3083,0.258,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0261,0.0024,0.0213,-0.0289,-0.0041
18.216,2.508,1.329,4.712,6.677,8.88,5,6.9,4061.0,4.86,11,11.8108,0.411,8.101,0.437,-0.392,0.265,209.004044,-19.404299,83.797707,-5.393224,3.994,-11.2947,-1.8266,-1.3119,0.264,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0317,-0.0111,0.0234,-0.008,-0.002
17.054,2.667,1.198,4.687,6.754,7.66,5,6.7,4152.0,4.66,7,8.3791,0.766,7.079,0.647,-0.149,0.036,208.934265,-19.398397,83.773064,-5.33185,4.0002,-11.3021,-1.8255,-1.3136,0.25,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0286,0.034,0.0067,0.0234,0.0054
17.228,1.732,0.613,2.74,4.262,6.43,5,5.95,5084.0,4.69,11,12.0151,0.764,6.147,0.647,-0.797,0.284,209.086502,-19.337996,83.892456,-5.43262,4.0091,-11.3058,-1.839,-1.3126,0.246,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0028,-0.0123,-0.0479,-0.0026,-0.0094
18.748,2.764,1.312,5.27,7.344,9.21,5,7.05,3822.0,4.69,6,5.912,0.618,8.28,0.449,-0.323,0.015,209.072342,-19.439945,83.795029,-5.466784,4.035,-11.3256,-1.8489,-1.3279,0.281,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0078,0.0068,-0.0305,0.0194,0.0026
17.692,2.505,1.134,4.341,6.373,8.09,5,6.7,4309.0,4.52,8,10.0742,0.727,7.302,0.557,-0.294,0.237,208.906708,-19.39146,83.767487,-5.305536,4.039,-11.3352,-1.8416,-1.326,0.258,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0256,-0.0156,-0.0232,-0.0036,0.0203
17.374,2.553,1.283,4.656,6.683,7.98,5,6.7,4170.0,4.56,5,4.2101,0.655,7.22,0.625,-0.151,0.033,209.007172,-19.387379,83.814209,-5.388202,4.0512,-11.3421,-1.8531,-1.3298,0.266,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0087,-0.0269,0.0055,-0.0327,-0.0062
16.396,1.189,0.449,1.904,3.183,4.99,5,5.05,5795.0,4.68,8,9.9049,0.823,4.886,0.902,-0.566,0.266,208.928436,-19.321672,83.839287,-5.29222,4.0588,-11.3523,-1.8527,-1.3279,0.269,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0098,-0.0123,0.0153,0.0132,-0.0032
17.916,2.276,1.097,4.036,6.026,8.18,5,6.65,4356.0,4.93,11,12.0394,0.419,7.368,0.528,-0.844,0.295,209.105347,-19.494078,83.760658,-5.519004,4.0521,-11.3374,-1.858,-1.3372,0.248,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0258,0.0224,0.0077,0.0052,0.0347
19.639,2.832,1.388,5.293,7.385,10.01,5,7.05,3842.0,4.89,11,11.9432,0.381,8.866,0.341,-0.408,0.234,208.937469,-19.456511,83.722412,-5.360854,4.1011,-11.3841,-1.871,-1.351,0.268,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0293,0.0254,-0.0077,0.0017,0.0158
